UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
129242,1,5,1,1,1,3,5,1,3,R,12674,R,5088.0,R,7586.0,R,7073.0,R,2990.0,R,4083.0,R,1256.0,R,548.0,R,708.0,R,1256.0,R,548.0,R,708.0,R,0.0,R,0.0,R,0.0,R,296.0,R,24.0,R,83.0,R,7.0,R,620.0,R,690.0,R,610.0,R,690.0,R,27.0,R,31.0,A,,A,,A,,A,,Fairfield University, ,1073 N Benson Rd,Fairfield,CT,06824-5195,9,1,Mark R. Nemec,President,2032544000,60646623,072120702,138500,1,fairfield.edu/,fairfield.edu/admissionaid/undergraduateadmission/,fairfield.edu/undergraduate/financial-aid-and-tuition/,commonapp.org/,npc.collegeboard.org/app/fairfield,fairfield.edu/admissionaid/undergraduateadmission/veterans/,www.fairfield.edu/about-fairfield/university-profile/consumer-information/,https://fairfield.edu/undergraduate/academics/resources/academic-and-career-development-center/accessibility/,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,17,16,4,14,4,14,18,18,18,21,2,3,2,-2,-2,14860,1,408,71950,9001,Fairfield County,904,-73.255903,41.157673,101,1
129525,2,2,1,1,2,1,5,1,3,R,13459,R,5158.0,R,8301.0,R,10605.0,R,4098.0,R,6507.0,R,977.0,R,430.0,R,547.0,R,969.0,R,428.0,R,541.0,R,8.0,R,2.0,R,6.0,R,239.0,R,25.0,R,35.0,R,4.0,R,540.0,R,650.0,R,540.0,R,620.0,R,23.0,R,29.0,A,,A,,A,,A,,University of Hartford,"UHart, UHA, Hartford",200 Bloomfield Ave,West Hartford,CT,06117-1599,9,1,Gregory Woodward,President,8607684100,60731360,069264398,142200,1,www.hartford.edu/,admission.hartford.edu/,admission.hartford.edu/finaid,https://www.hartford.edu/admission/apply.aspx,https://www.hartford.edu/admission/tuition-fees/tuition-calculator.aspx,https://www.hartford.edu/admission/financial-aid/veterans.aspx,https://www.hartford.edu/about/offices-divisions/institutional-effectiveness/student-consumer-information.aspx,https://www.hartford.edu/academics/academic-support/accessibility-services/default.aspx,2,1,2,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,17,16,18,12,4,14,17,17,18,16,2,3,2,-2,-2,25540,1,278,73450,9003,Hartford County,901,-72.715213,41.798591,101,2
129941,1,2,1,2,1,3,5,1,3,R,10272,R,3987.0,R,6285.0,R,9669.0,R,3675.0,R,5994.0,R,1277.0,R,508.0,R,769.0,R,1253.0,R,498.0,R,755.0,R,24.0,R,10.0,R,14.0,R,322.0,R,25.0,R,36.0,R,3.0,R,560.0,R,650.0,R,540.0,R,630.0,R,25.0,R,29.0,R,24.0,R,30.0,R,23.0,R,28.0,University of New Haven,UNH,300 Boston Post Road,West Haven,CT,06516-1916,9,1,Steven H. Kaplan,President,2039327000,60761704,067075382,139700,1,www.newhaven.edu/,https://www.newhaven.edu/admissions/undergraduate/,https://www.newhaven.edu/admissions/financial-aid/,https://www.newhaven.edu/admissions/apply/,https://newhaven.studentaidcalculator.com/survey.aspx,https://www.newhaven.edu/veterans,https://newhavenchargers.com/documents/2019/8/12/470_FGR.pdf?id=2854,https://www.newhaven.edu/student-life/diversity-inclusion/accessibility-resources-center/index.php,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,13,12,4,14,18,18,18,21,2,3,2,-2,-2,35300,1,408,75700,9009,New Haven County,903,-72.961472,41.291314,111,1
130590,2,2,1,1,1,3,5,1,3,R,5603,R,2746.0,R,2857.0,R,2115.0,R,963.0,R,1152.0,R,523.0,R,263.0,R,260.0,R,521.0,R,262.0,R,259.0,R,2.0,R,1.0,R,1.0,R,56.0,R,11.0,R,25.0,R,5.0,R,673.0,R,730.0,R,660.0,R,750.0,R,29.0,R,33.0,R,28.0,R,35.0,R,27.0,R,29.0,Trinity College,"Trinity College, Hartford, Connecticut",300 Summit St,Hartford,CT,06106-3100,9,1,Joanne Berger-Sweeney,President,8602972000,60646927, ,141400,1,https://www.trincoll.edu/,https://www.trincoll.edu/Admissions/,https://www.trincoll.edu/Admissions/finaid,https://www.trincoll.edu/admissions/undergraduate-admissions/application-process/,https://npc.collegeboard.org/app/trinitycollege,www.trincoll.edu/admissions/undergraduate-admissions/trinity-idp-for-adult-learners/special-financial-support/,https://www.trincoll.edu/asic/wp-content/uploads/sites/125/2020/11/RetentGrad.pdf,https://www.trincoll.edu/sarc/,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,21,7,8,14,3,11,21,21,21,31,2,2,2,-2,-2,25540,1,278,73450,9003,Hartford County,901,-72.690882,41.747451,131,1
130624,1,2,1,5,1,1,5,5,5,R,2070,R,1454.0,R,616.0,R,399.0,R,235.0,R,164.0,R,277.0,R,166.0,R,111.0,R,277.0,R,166.0,R,111.0,A,,A,,A,,R,217.0,R,78.0,R,113.0,R,41.0,R,600.0,R,690.0,R,600.0,R,700.0,R,24.0,R,30.0,R,24.0,R,32.0,R,25.0,R,30.0,United States Coast Guard Academy, ,15 Mohegan Avenue,New London,CT,06320-4195,9,0,Rear Admiral Wiliam Kelly,Superintendent,8604448444,720564834, ,141500,5,https://www.uscga.edu/,https://www.uscga.edu/admissions/, ,https://www.uscga.edu/apply/,https://www.uscga.edu/cost-and-tuition/,www.uscga.edu/cost-and-tuition/, ,https://www.dcms.uscg.mil/Our-Organization/Assistant-Commandant-for-Human-Resources-CG-1/,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,22,15,0,14,2,11,22,22,22,59,2,2,2,-2,-2,35980,1,278,76450,9011,New London County,902,-72.101583,41.375823,209,2
130697,5,5,1,2,1,3,5,1,3,R,13067,R,4938.0,R,8129.0,R,2540.0,R,1100.0,R,1440.0,R,910.0,R,430.0,R,480.0,R,910.0,R,430.0,R,480.0,A,,A,,A,,R,465.0,R,51.0,R,247.0,R,27.0,R,650.0,R,750.0,R,650.0,R,760.0,R,31.0,R,34.0,R,34.0,R,35.0,R,28.0,R,33.0,Wesleyan University, ,45 Wyllys Avenue,Middletown,CT,06459,9,1,Michael S Roth,President,8606852000,60646959,069252492,142400,1,www.wesleyan.edu/,www.wesleyan.edu/admission,www.wesleyan.edu/finaid,https://apply.commonapp.org/,https://wesleyan.studentaidcalculator.com/survey.aspx, , ,www.wesleyan.edu/studentaffairs/disabilities/,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,21,7,17,14,3,11,21,21,21,31,2,2,2,-2,-2,25540,1,278,73450,9007,Middlesex County,903,-72.657146,41.554665,130,1
130794,2,2,1,3,1,2,5,1,3,R,47240,R,20441.0,R,26799.0,R,2509.0,R,1170.0,R,1339.0,R,1786.0,R,799.0,R,987.0,R,1786.0,R,799.0,R,987.0,A,,A,,A,,R,965.0,R,54.0,R,625.0,R,35.0,R,730.0,R,780.0,R,750.0,R,800.0,R,33.0,R,35.0,R,35.0,R,36.0,R,31.0,R,35.0,Yale University, ,Woodbridge Hall,New Haven,CT,06520,9,1,Peter Salovey,President,2034324771,60646973,043207562,142600,1,https://www.yale.edu/,https://admissions.yale.edu/,https://finaid.yale.edu/,https://admissions.yale.edu/first-year-application-process,https://admissions.yale.edu/estimate-your-cost,https://finaid.yale.edu/costs-affordability/types-aid/military-benefits-and-financial-aid,yalebulldogs.com/documents/2021/8/23/GSR.pdf,https://sas.yale.edu/,2,1,2,9,1,1,11,1,2,2,1,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,15,8,14,14,6,17,15,15,15,15,2,4,2,-2,-2,35300,1,408,75700,9009,New Haven County,903,-72.926688,41.311158,94,1
130943,1,2,1,1,1,1,1,1,3,R,34111,R,13189.0,R,20922.0,R,24679.0,R,9042.0,R,15637.0,R,4617.0,R,1747.0,R,2870.0,R,4600.0,R,1738.0,R,2862.0,R,17.0,R,9.0,R,8.0,R,1435.0,R,31.0,R,254.0,R,6.0,R,585.0,R,670.0,R,570.0,R,670.0,R,26.0,R,31.0,R,25.0,R,33.0,R,25.0,R,30.0,University of Delaware,UD,104 Hullihen Hall,Newark,DE,19716,10,2,Dennis N. Assanis,President,3028312000,516000297,059007500,143100,1,www.udel.edu/,www.udel.edu/apply/undergraduate-admissions/,www.udel.edu/students/student-financial-services/,https://www.commonapp.org/explore/university-delaware,www.udel.edu/apply/undergraduate-admissions/financing-your-degree/net-price-calculator/,www.udel.edu/students/veterans/,ire.udel.edu/ir/righttoknow/athletic-information/,sites.udel.edu/dss/,1,1,1,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,15,17,15,14,4,16,15,15,15,15,1,5,2,-2,-2,37980,1,428,-2,10003,New Castle County,1000,-75.752822,39.679577,93,1
131159,1,3,1,1,1,2,5,1,3,R,19650,R,6851.0,R,12799.0,R,12594.0,R,4188.0,R,8406.0,R,2372.0,R,813.0,R,1559.0,R,2365.0,R,809.0,R,1556.0,R,7.0,R,4.0,R,3.0,R,672.0,R,28.0,R,424.0,R,18.0,R,660.0,R,730.0,R,620.0,R,710.0,R,29.0,R,33.0,R,29.0,R,35.0,R,26.0,R,31.0,American University, ,4400 Massachusetts Ave NW,Washington,DC,20016-8001,11,2,Silvia M. Burwell,President,2028851000,530196549,077795060,143400,1,www.american.edu/,www.american.edu/admissions/,www.american.edu/financialaid/,www.american.edu/admissions/apply/index.cfm,www.american.edu/financialaid/Net-Price-Calculator-Form.cfm,www.american.edu/financialaid/veteransbenefits.cfm,www.american.edu/policies/Consumer-Information.cfm,www.american.edu/ocl/asac/,2,1,2,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16,11,15,14,5,17,16,16,17,15,2,4,2,-2,-2,47900,1,548,-2,11001,District of Columbia,1198,-77.088875,38.936005,98,1
131450,1,3,1,2,1,3,1,3,3,R,402,R,176.0,R,226.0,R,248.0,R,107.0,R,141.0,R,152.0,R,68.0,R,84.0,R,152.0,R,68.0,R,84.0,R,0.0,R,0.0,R,0.0,R,18.0,R,12.0,R,58.0,R,38.0,R,380.0,R,588.0,R,385.0,R,570.0,R,14.0,R,20.0,R,11.0,R,17.0,R,15.0,R,20.0,Gallaudet University, ,"800 Florida Ave, NE",Washington,DC,20002-3695,11,2,Ms. Roberta Cordano,President,2026515000,530199507,003259439,144300,1,www.gallaudet.edu/,www.gallaudet.edu/undergraduate-admissions,www.gallaudet.edu/financial-aid,https://www.gallaudet.edu/undergraduate-admissions/im-ready-to-apply,www.gallaudet.edu/merit-based-scholarship-awards/net-price-calculator, , ,www.gallaudet.edu/office-for-students-with-disabilities,2,1,2,9,1,1,12,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,17,10,18,11,5,11,16,19,20,21,2,2,2,-2,-2,47900,1,548,-2,11001,District of Columbia,1198,-76.993675,38.907371,104,1
131469,2,3,1,1,1,3,5,1,3,R,27236,R,9778.0,R,17458.0,R,13539.0,R,4702.0,R,8837.0,R,2571.0,R,938.0,R,1633.0,R,2563.0,R,934.0,R,1629.0,R,8.0,R,4.0,R,4.0,R,752.0,R,29.0,R,471.0,R,18.0,R,660.0,R,740.0,R,650.0,R,750.0,R,30.0,R,34.0,R,31.0,R,35.0,R,27.0,R,32.0,George Washington University,GWU|GW,"1918 F Street, NW",Washington,DC,20052,11,2,Thomas LeBlanc,President,2029941000,530196584,043990498,144400,1,https://www.gwu.edu/,https://www.gwu.edu/admissions-aid,https://financialaid.gwu.edu/,https://undergraduate.admissions.gwu.edu/apply-gw,https://financialaid.gwu.edu/net-price-calculator,https://military.gwu.edu/how-use-yrp-benefits,https://irp.gwu.edu/facts-and-dashboards,https://disabilitysupport.gwu.edu/,2,1,2,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15,14,14,15,5,17,15,15,15,15,2,5,2,-2,-2,47900,1,548,-2,11001,District of Columbia,1198,-77.048363,38.89923,94,1
131496,1,5,1,2,1,2,1,2,3,R,27629,R,10673.0,R,16833.0,R,3311.0,R,1350.0,R,1951.0,R,1585.0,R,634.0,R,951.0,R,1581.0,R,631.0,R,950.0,R,4.0,R,3.0,R,1.0,R,1007.0,R,64.0,R,609.0,R,38.0,R,700.0,R,770.0,R,710.0,R,780.0,R,32.0,R,35.0,R,34.0,R,36.0,R,30.0,R,35.0,Georgetown University,Georgetown|GU,37th and O St NW,Washington,DC,20057-0001,11,2,John J. 'Jack' Degioia,President,2026870100,530196603,049515844,144500,1,www.georgetown.edu/,https://uadmissions.georgetown.edu/#,finaid.georgetown.edu/,https://uapply.georgetown.edu/register/firstyearapplication#,finaid.georgetown.edu/consumer-info#Net Price,veterans.georgetown.edu/yellow-ribbon-program, ,https://academicsupport.georgetown.edu/disability,2,1,2,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15,11,14,14,6,17,15,15,15,15,2,5,2,-2,-2,47900,1,548,-2,11001,District of Columbia,1198,-77.073463,38.908809,94,1
131520,1,5,1,1,1,2,5,5,3,R,29396,R,8338.0,R,21058.0,R,10362.0,R,2874.0,R,7488.0,R,2768.0,R,708.0,R,2060.0,R,2763.0,R,706.0,R,2057.0,R,5.0,R,2.0,R,3.0,R,733.0,R,26.0,R,284.0,R,10.0,R,550.0,R,650.0,R,530.0,R,640.0,R,21.0,R,26.0,R,21.0,R,27.0,R,19.0,R,25.0,Howard University,HU,2400 Sixth St NW,Washington,DC,20059,11,2,Wayne A.I. Frederick,President,2028066100,530204707,056282296,144800,1,www.howard.edu/,www2.howard.edu/admission,www2.howard.edu/student-financial-services,https://www2.howard.edu/admission/undergraduate/adm-process,https://www2.howard.edu/student-financial-services/net-price-calculator,medicine.howard.edu/about-us/office-financial-aid/prospective-students/financing-options/armed-forces-health-professions,www2.howard.edu/sites/default/files/StudentAthleteGraduationRate20180904.pdf,https://hwww2.howard.edu/special-student-services/disabled-student-services,2,1,2,9,1,1,11,1,1,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16,14,14,12,5,17,16,16,16,15,2,4,2,-2,-2,47900,1,548,-2,11001,District of Columbia,1198,-77.018966,38.922392,98,2
132408,1,5,1,5,1,5,1,1,5,R,36,R,14.0,R,22.0,R,36.0,R,14.0,R,22.0,R,30.0,R,12.0,R,18.0,R,27.0,R,10.0,R,17.0,R,3.0,R,2.0,R,1.0,R,15.0,R,50.0,R,17.0,R,57.0,R,478.0,R,540.0,R,453.0,R,515.0,R,17.0,R,22.0,R,16.0,R,23.0,R,16.0,R,20.0,The Baptist College of Florida,BCF,5400 College Dr,Graceville,FL,32440,12,5,Thomas A Kinchen,President,8502633261,590799893,010509115,2159600,1,www.baptistcollege.edu/, , , ,www.baptistcollege.edu/finances/npcalculator.html, , ,www.baptistcollege.edu/,2,1,2,7,1,1,20,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,22,16,8,7,3,7,24,24,24,51,2,1,2,-2,-2,-2,-2,-2,-2,12063,Jackson County,1202,-85.503931,30.962708,142,1
132602,1,2,5,5,5,5,1,1,3,R,5577,R,1743.0,R,3834.0,R,5568.0,R,1739.0,R,3829.0,R,812.0,R,306.0,R,506.0,R,808.0,R,304.0,R,504.0,R,4.0,R,2.0,R,2.0,R,423.0,R,57.0,R,147.0,R,20.0,R,430.0,R,510.0,R,390.0,R,480.0,R,15.0,R,18.0,R,14.0,R,19.0,R,14.0,R,17.0,Bethune-Cookman University,Bethune-Cookman  Bethune-Cookman College  Bethune  Cookman  BCC  B-CC  B-CU,640 Dr Mary McLeod Bethune Blvd,Daytona Beach,FL,32114-3099,12,5,Dr. Hiram Powell,Interim President,3864812000,590704726,078315918,146700,1,www.cookman.edu/,www.cookman.edu/admissions/index.html,www.cookman.edu/financial_aid/index.html,https://wildcat.cookman.edu/ICS/Admissions/Admissions_Home_Page.jnz?portlet=Apply_Online_2.0&formid=1,nces.ed.gov/ipeds/netpricecalculator/, ,www.cookman.edu/documents/oirpa/Institutional Profile Fall 2013.pdf,https://www.cookman.edu/currentstudents/studdev/healthWellness/accessibility/index.html,2,1,2,7,1,1,20,1,1,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,21,13,11,10,3,11,21,21,22,32,2,2,2,-2,-2,19660,1,422,-2,12127,Volusia County,1206,-81.032946,29.207195,130,2
132657,1,3,1,2,1,5,5,2,3,R,7194,R,2962.0,R,4232.0,R,5972.0,R,2382.0,R,3590.0,R,797.0,R,406.0,R,391.0,R,778.0,R,398.0,R,380.0,R,19.0,R,8.0,R,11.0,R,105.0,R,14.0,R,22.0,R,3.0,R,510.0,R,600.0,R,520.0,R,600.0,R,20.0,R,26.0,R,19.0,R,26.0,R,17.0,R,25.0,Lynn University,Lynn University,3601 N. Military Trail,Boca Raton,FL,33431-5598,12,5,Kevin  M. Ross,President,8008885966,591023117,071310197,150500,1,www.lynn.edu/,www.lynn.edu/admissions,www.lynn.edu/admissions,https://www.lynn.edu/admission/apply-to-lynn,https://lynn.aidcalculator.com/calculator,https://www.lynn.edu/admission/apply-to-lynn/veterans,https://www.lynn.edu/higher-education-opportunity-act#student-achievement,www.lynn.edu/university-policies/volume-i-governance-and-administration/disability-adaaa-policy,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,12,12,4,11,18,18,17,21,2,2,2,-2,-2,33100,1,370,-2,12099,Palm Beach County,1222,-80.122806,26.385985,113,1
132879,1,2,1,2,1,2,1,1,3,R,164,R,86.0,R,78.0,R,69.0,R,36.0,R,33.0,R,33.0,R,20.0,R,13.0,R,33.0,R,20.0,R,13.0,R,0.0,R,0.0,R,0.0,R,21.0,R,64.0,R,13.0,R,39.0,R,420.0,R,520.0,R,400.0,R,490.0,R,16.0,R,23.0,R,14.0,R,23.0,R,15.0,R,20.0,Johnson University Florida,JUFL,1011 Bill Beck Blvd,Kissimmee,FL,34744,12,5,Marvin Elliott,Senior Vice President,4078478966,475271468,074909417,349503,1,johnsonu.edu/,https://johnsonu.edu/admission/,johnsonu.edu/admission/financial-aid/,https://my.johnsonu.edu/ICS/Admissions,johnsonu.edu/admission/tuition/#net-price-calc,mm59v1hz76h36xzgxkwucf18-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/2021-2022-Johnson-University-Academic-Catalog-approved-2021-06-23.pdf, ,johnsonu.edu/disabilities-services/,2,1,2,5,1,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,24,18,0,11,2,8,24,24,24,51,2,1,1,Johnson University,200783,36740,1,422,-2,12097,Osceola County,1209,-81.363053,28.302547,145,2
132903,1,2,1,2,2,3,1,3,3,R,48929,R,20360.0,R,28569.0,R,17797.0,R,7561.0,R,10236.0,R,7090.0,R,3240.0,R,3850.0,R,6715.0,R,3057.0,R,3658.0,R,375.0,R,183.0,R,192.0,R,5169.0,R,73.0,R,1922.0,R,27.0,R,600.0,R,680.0,R,570.0,R,670.0,R,25.0,R,30.0,R,24.0,R,31.0,R,23.0,R,28.0,University of Central Florida,UCF,4000 Central Florida Blvd,Orlando,FL,32816,12,5,Dr. Alexander Cartwright,President,4078232000,592924021,150805653,395400,1,www.ucf.edu/,ucf.edu/admissions/,finaid.ucf.edu/,https://ucf.edu/admissions/undergraduate/,finaid.ucf.edu/net-price-calculator/,varc.sdes.ucf.edu/benefits#,ikm.ucf.edu/reports/ipeds/,sas.sdes.ucf.edu/,1,1,1,9,1,1,11,1,2,2,1,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,15,14,14,9,4,15,15,15,15,16,2,5,1,State University System of Florida,112090,36740,1,422,-2,12095,Orange County,1207,-81.200889,28.602159,91,1
133553,5,5,1,1,5,5,5,1,3,R,9255,R,6770.0,R,2485.0,R,6691.0,R,4916.0,R,1775.0,R,1862.0,R,1375.0,R,487.0,R,1850.0,R,1368.0,R,482.0,R,12.0,R,7.0,R,5.0,R,997.0,R,54.0,R,509.0,R,27.0,R,570.0,R,660.0,R,570.0,R,670.0,R,23.0,R,29.0,R,22.0,R,29.0,R,22.0,R,28.0,Embry-Riddle Aeronautical University-Daytona Beach,Embry Riddle Aeronautical University-Daytona Beach,1 Aerospace Blvd.,Daytona Beach,FL,32114-3900,12,5,"P. Barry Butler, Ph.D.",President,3862266000,590936101,052104791,147900,1,daytonabeach.erau.edu/,daytonabeach.erau.edu/admissions,daytonabeach.erau.edu/financial-aid,daytonabeach.erau.edu/admissions/apply,daytonabeach.erau.edu/financial-aid/net-price-calculator,https://daytonabeach.erau.edu/veterans,daytonabeach.erau.edu/financial-aid/tools,daytonabeach.erau.edu/about/disability-support,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,18,19,17,12,3,13,19,18,19,21,2,3,1,Embry-Riddle Aeronautical University Inc.,200554,19660,1,422,-2,12127,Volusia County,1206,-81.048367,29.189903,111,1
133650,1,2,1,1,1,2,1,1,3,R,8717,R,2463.0,R,6254.0,R,3076.0,R,852.0,R,2224.0,R,1129.0,R,338.0,R,791.0,R,903.0,R,254.0,R,649.0,R,226.0,R,84.0,R,142.0,R,897.0,R,80.0,R,597.0,R,53.0,R,520.0,R,590.0,R,490.0,R,560.0,R,17.0,R,23.0,R,19.0,R,24.0,R,17.0,R,23.0,Florida Agricultural and Mechanical University,FAMU|Florida A&M University|Florida A&M University |Rattlers|FAMU Rattlers,1500 S Martin Luther King Jr Blvd,Tallahassee,FL,32307,12,5,Dr. Larry Robinson,President,8505993000,623751831, ,148000,1,www.famu.edu/,admissions.famu.edu/,www.famu.edu/index.cfm?FinancialAid,www.famu.edu/index.cfm?admissions&ApplyOnline,www.famu.edu/index.cfm?FinancialAid&EstimatingCost(NPC),www.famu.edu/index.cfm?Registrar&VeteransAffairs,www.famu.edu/index.cfm?oir&IPEDS,www.famu.edu/index.cfm?cedar&OURSERVICES,1,1,1,9,1,1,11,1,1,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,16,16,18,13,4,13,16,16,17,21,1,3,1,State University System of Florida,112090,45220,1,-2,-2,12073,Leon County,1205,-84.290226,30.428504,97,1
133669,1,2,1,1,2,3,1,1,3,R,25148,R,9552.0,R,15596.0,R,19617.0,R,7185.0,R,12432.0,R,3925.0,R,1680.0,R,2245.0,R,2508.0,R,981.0,R,1527.0,R,1417.0,R,699.0,R,718.0,R,3014.0,R,77.0,R,905.0,R,23.0,R,520.0,R,610.0,R,500.0,R,590.0,R,20.0,R,26.0,R,20.0,R,25.0,R,17.0,R,25.0,Florida Atlantic University,FAU,"777 Glades Rd, Administration Bldg., Room 339",Boca Raton,FL,33431-0991,12,5,John Kelly,President,5612973000,650385507,008069945,148100,1,www.fau.edu/,www.fau.edu/admissions/,www.fau.edu/finaid/,www.fau.edu/admissions/Apply_Online.php,www.fau.edu/admissions/npcalc.htm,www.fau.edu/vets/getting-started.php, ,www.fau.edu/sas/,1,1,1,9,1,1,11,1,2,2,1,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,16,14,17,9,4,15,16,16,16,16,2,5,1,State University System of Florida,112090,33100,1,370,-2,12099,Palm Beach County,1222,-80.102978,26.372421,95,1
133711,1,3,1,1,1,3,5,1,3,R,5381,R,1799.0,R,3582.0,R,3984.0,R,1251.0,R,2733.0,C,742.0,R,245.0,C,497.0,C,742.0,R,245.0,C,497.0,A,,A,,A,,R,312.0,R,42.0,R,159.0,R,21.0,R,510.0,R,610.0,R,480.0,R,570.0,R,20.0,R,25.0,R,19.0,R,25.0,R,17.0,R,24.0,Flagler College,Flagler,74 King Street,Saint Augustine,FL,32084,12,5,John Delaney,Interim President,9048296481,591157081,077583805,789300,1,https://www.flagler.edu/,https://www.flagler.edu/admissions--aid/,https://www.flagler.edu/admissions--aid/financial-aid-process/,https://www.flagler.edu/admissions--aid/how-to-apply/,https://www.flagler.edu/admissions--aid/tuition--fees/net-price-calculator/,https://www.flagler.edu/academics/registrar/veterans-affairs-education-benefits-recipients/,https://flaglerathletics.com/documents/2016/3/17//2016_Graduation_Rates.pdf?id=1690,https://www.flagler.edu/student-support-services/disability-resource-center/,2,1,2,7,1,1,20,1,2,2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,1,2,22,16,1,13,3,10,22,22,22,32,2,2,2,-2,-2,27260,1,300,-2,12109,St. Johns County,1204,-81.314887,29.892733,138,1
133809,1,3,1,2,1,3,1,1,3,R,272,R,122.0,R,150.0,R,225.0,R,99.0,R,126.0,R,188.0,R,83.0,R,105.0,R,188.0,R,83.0,R,105.0,R,0.0,R,0.0,R,0.0,R,79.0,R,42.0,R,110.0,R,59.0,R,450.0,R,620.0,R,450.0,R,540.0,R,18.0,R,27.0,R,19.0,R,30.0,R,17.0,R,25.0,Florida College, ,119 N Glen Arven Ave,Temple Terrace,FL,33617,12,5,"Dr. H. E. Payne, Jr.",President,8139885131102,590737882,073196511,148200,1,www.floridacollege.edu/,www.floridacollege.edu/admissions,www.floridacollege.edu/financial-aid,www.floridacollege.edu/admissions/apply,www.floridacollege.edu/admissions/financial-aid/net-price-calculator,www.floridacollege.edu/admissions/financial-aid/aid-options, ,www.floridacollege.edu/academics/students-with-specific-needs/,2,1,2,5,1,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,3,23,5,0,10,2,8,23,23,23,40,2,1,2,-2,-2,45300,1,-2,-2,12057,Hillsborough County,1215,-82.383289,28.034936,196,2
